URL,Endereço,Tipo/Área,Características,Preço,Metragem,Quartos,Creci
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-416-818306,"SQS 416, ASA SUL, BRASILIA",,"COM ELEVADOR, APARTAMENTO DE 3 QTS COM 92M2",R$ 990.000,90 m²,3 Quartos,17203J
https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-sces-trecho-4-1114404,"SCES Trecho 4, ASA SUL, BRASILIA",,", BRISAS DO LAGO MOBILIADO, REFORMADO, VISTA PARA O LAGO, VARANDA COM SAÍDA DIRETO NO GRAMADO",R$ 930.000,50 m²,1 Quarto,26841
https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-sces-trecho-4-1230807,"SCES Trecho 4, ASA SUL, BRASILIA",,BRISAS DO LAGO 1 QUARTO BEIRA LAGO,R$ 900.000,48 m²,1 Quarto,26288
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-204-bloco-b-1119100,"SQS 204 Bloco B, ASA SUL, BRASILIA",,EXCLUSIVO: APARTAMENTO NA SQS 204,R$ 1.560.000,120 m²,3 Quartos,3304
https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-sqs-411-1204102,"SQS 411, ASA SUL, BRASILIA",,SUPER REFORMADO - MEIO DE QUADRA - PRONTO PARA MORAR!,R$ 640.000,56 m²,2 Quartos,18695
https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-sul-brasilia-df-sqs-106-1194118,"SQS 106, ASA SUL, BRASILIA",,APARTAMENTO AMPLO E VAZADO À VENDA SQS 106 ASA SUL BRASÍLIA DF,R$ 2.800.000,264 m²,4 Quartos,23764
https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-sces-trecho-4-1239039,"SCES Trecho 4, ASA SUL, BRASILIA",,", BRISAS DO LAGO APARTAMENTO 1 QUARTO - BRISAS DO LAGO - MOBILIADO - REFORMADO - ASA SUL",R$ 900.000,48 m²,1 Quarto,30305
https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-sul-brasilia-df-sqs-310-1014576,"SQS 310, ASA SUL, BRASILIA",,"ANDAR ALTO,OPORTUNIDADE,POTENCIAL PARA REFORMA!",R$ 1.850.000,153 m²,4 Quartos,31053
https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-sul-brasilia-df-sqs-208-1203061,"SQS 208, ASA SUL, BRASILIA",,208 SUL - 4 QUARTOS - NASCENTE,R$ 2.350.000,191 m²,4 Quartos,26760PJ
https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-sul-brasilia-df-sqs-112-bloco-h-1165397,"SQS 112 Bloco H, ASA SUL, BRASILIA",,SQS 112 BLOCO H - COBERTURA,R$ 6.290.000,411 m²,4 Quartos,20103
https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-sqs-103-bloco-f-1234202,"SQS 103 Bloco F, ASA SUL, BRASILIA",,,R$ 600.000,33 m²,1 Quarto,1750
https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-sqs-412-1202697,"SQS 412, ASA SUL, BRASILIA",,EXCLUSIVO! REFORMADO - VAZADO - COM ELEVADOR / ACEITA FINANCIAMENTO E FGTS,R$ 850.000,62 m²,2 Quartos,9451
https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-crs-516-1150908,"CRS 516, ASA SUL, BRASILIA",,CRS 516 - 01 QUARTO REFORMADO ARMÁRIOS 47M² ACEITA FINANCIAMENTO,R$ 430.000,50 m²,1 Quarto,10075
https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-sqs-106-1124810,"SQS 106, ASA SUL, BRASILIA",,"SQS 106 - REFORMADO, 3 QUARTOS TRANSFORMADO EM 2 QUARTOS, 1 SUÍTE",R$ 1.799.000,140 m²,2 Quartos,4883
https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-shs-quadra-2-1012552,"SHS Quadra 2, ASA SUL, BRASILIA",,"BONAPARTE OPORTUNIDADE!, BONAPARTE HOTEL RESIDENCE APARTAMENTO À VENDA EM BRASÍLIA-DF, ASA SUL: 1 QUARTO, 1 SUÍTE, 1 SALA, 1 BANHEIRO, 49M² DE ÁREA. CO",R$ 420.000,53 m²,1 Quarto,6257
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-406-1218327,"SQS 406, ASA SUL, BRASILIA",,3QTS VAZADO ÓTIMO BLOCO EXCELENTE QUADRA COM COMÉRCIO LOCAL DIVERSIFICADO,R$ 800.000,77 m²,3 Quartos,27154
https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-sqs-415-1130710,"SQS 415, ASA SUL, BRASILIA",,"SQS 415 BLOCO E APARTAMENTO REFORMADOS, PORTEIRA FECHADA, NASCENTE, RAFAEL 99857-1265",R$ 640.000,45 m²,2 Quartos,10075
https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-sces-trecho-4-1138619,"SCES Trecho 4, ASA SUL, BRASILIA",,", BRISAS DO LAGO VENDO APT MOBILIADO COM VARANDA COM ACESSO E VISTA PRO LAGO",R$ 930.000,48 m²,1 Quarto,24441
https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-sqs-205-bloco-b-1225048,"SQS 205 Bloco B, ASA SUL, BRASILIA",,MELHOR 1 QUARTO DE BSB,R$ 650.000,42 m²,1 Quarto,1750
https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-sqs-205-bloco-f-1225227,"SQS 205 Bloco F, ASA SUL, BRASILIA",,,R$ 750.000,42 m²,1 Quarto,29348
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-406-bloco-u-369998,"SQS 406 Bloco U, ASA SUL, BRASILIA",,"APARTAMENTO COM 3 DORMITÓRIOS À VENDA, 80 M² POR R$ 800.000,00 - ASA SUL - BRASÍLIA/DF",R$ 800.000,80 m²,3 Quartos,6988
https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-sqs-412-1230843,"SQS 412, ASA SUL, BRASILIA",,"SQS 412, APARTAMENTO À VENDA, 2 QUARTOS, ACEITA FINANCIAMENTO, BRASÍLIA - DF",R$ 785.000,62 m²,2 Quartos,21696
https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-sul-brasilia-df-sqs-112-1173365,"SQS 112, ASA SUL, BRASILIA",,"COBERTURA NASCENTE COM VISTA LIVRE PARA A CIDADE UM CENÁRIO QUE REFLETE ESTILO, CONFORTO E ORIGINALIDADE",R$ 7.000.000,453 m²,4 Quartos,10998
https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-sqs-404-bloco-o-1225538,"SQS 404 Bloco O, ASA SUL, BRASILIA",,,R$ 875.000,52 m²,1 Quarto,22309
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-412-bloco-i-964902,"SQS 412 Bloco I, ASA SUL, BRASILIA",,,R$ 830.000,90 m²,3 Quartos,5377
https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-sul-brasilia-df-eqs-414-415-1225495,"EQS 414/415, ASA SUL, BRASILIA",,O REAL BOTHANIC RESIDENCIAL É COMPOSTO POR 3 TORRES RESIDENCIAIS E UMA ÁREA DE LAZER COMPLETA E EXTR,R$ 2.007.000,157 m²,4 Quartos,25347
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-307-1237996,"SQS 307, ASA SUL, BRASILIA",,"APARTAMENTO COM 3 QUARTOS REFORMADO NA SQS 307 ,CANTO, ANDAR ALTO E NASCENTE",R$ 1.790.000,105 m²,3 Quartos,21418
https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-sul-brasilia-df-sqs-112-bloco-h-1171111,"SQS 112 Bloco H, ASA SUL, BRASILIA",,"COBERTURA 4 QUARTOS PARA VENDA ASA SUL, BRASÍLIA",R$ 6.290.000,411 m²,4 Quartos,20103
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-213-bloco-j-895202,"SQS 213 Bloco J, ASA SUL, BRASILIA",,"SQS 213 BLOCO J, ASA SUL - BRASÍLIA/DF",R$ 1.390.000,120 m²,3 Quartos,19811
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-212-bloco-c-1238194,"SQS 212 Bloco C, ASA SUL, BRASILIA",,RESIDENCIAL JOSE ORNELLAS EXCELENTE APARTAMENTO,R$ 1.200.000,88 m²,3 Quartos,11623
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-216-bloco-h-1061558,"SQS 216 Bloco H, ASA SUL, BRASILIA",,,R$ 2.200,167 m²,3 Quartos,9417
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-204-1240203,"SQS 204, ASA SUL, BRASILIA",,,R$ 1.580.000,120 m²,3 Quartos,10902
